AAPL,MSI,SBUX,SMA_AAPL,SMA_MSI,SMA_SBUX,EMA_AAPL,EMA_MSI,EMA_SBUX,RSI_AAPL,RSI_MSI,RSI_SBUX
100.35,69.5,55.15,95.20357142857162,69.80071428571424,55.41785714285714,96.97697445001535,70.1410234268824,55.4877384745464,59.33163741966976,36.57866605183406,39.12145852276506
99.86,69.27,54.89,95.6635714285716,69.67357142857138,55.23214285714285,97.36137785667997,70.02488696996474,55.40804001127354,57.361463569235994,35.33810711705133,37.24502121275929
98.46,69.06,54.82,96.08857142857161,69.60142857142853,55.131428571428565,97.50786080912263,69.89623537396945,55.32963467643707,52.043988885534034,34.19769324411681,36.73416512728912
97.72,68.8,54.62,96.61571428571447,69.43642857142852,55.01142857142857,97.53614603457295,69.75007065744019,55.23501671957879,49.43536583799988,32.78691578914165,35.24663869705809
97.92,68.47,54.61,97.14428571428591,69.2828571428571,54.925,97.58732656329656,69.5793945697815,55.15168115696828,50.16244292224749,31.036810954060513,35.16995183305261
98.63,68.77,55.59,97.48357142857162,69.13571428571423,54.92928571428571,97.72634968819035,69.47147529381063,55.21012366937251,52.759384453060335,34.461731200802085,47.276453053288655
99.03,68.16,55.3,97.8792857142859,69.0121428571428,54.95928571428571,97.90016972976497,69.29661192130254,55.22210718012284,54.207121524209725,31.08162667813028,44.621002408293165
98.94,69.05,55.22,98.19214285714305,68.98285714285709,54.989285714285714,98.0388137657963,69.26373033179554,55.22182622277313,53.80755909926338,40.28452797342584,43.8886464691891
99.65,68.56,55.58,98.58142857142877,68.97142857142852,55.06285714285715,98.25363859702347,69.16989962088947,55.26958272640338,56.52976401827095,37.32905180894953,48.02285609914092
98.83,67.45,54.865,98.83928571428591,68.87857142857138,55.08035714285715,98.330486784087,68.94057967143753,55.21563836288293,52.66923269081588,31.66220004252992,41.48518582238993
97.34,66.82,55.04,98.9042857142859,68.73857142857138,55.111785714285716,98.19842187954207,68.65783571524587,55.19221991449854,46.460400058656525,28.97375064736468,43.512153108034354
97.46,67.24,55.57,98.87285714285733,68.56428571428566,55.12107142857143,98.09996562893646,68.46879095321309,55.2425905925654,47.00226361521653,33.054815930130154,49.246327376371
97.14,67.54,55.35,98.69571428571449,68.43499999999993,55.13535714285715,97.97197021174493,68.34495215945134,55.25691184689001,45.67473386462288,35.88847386452173,47.10862241475742
97.55,67.8,55.53,98.49142857142876,68.32071428571422,55.15250000000001,97.9157075168456,68.27229187152449,55.29332360063801,47.71244394387874,38.32501588734677,49.05708563227532
95.33,67.33,55.31,98.13285714285733,68.16571428571423,55.16392857142858,97.57094651459953,68.14665295532122,55.295547120552946,39.149541238511254,35.68485201283736,46.788369779096875
95.1,68.35,55.38,97.79285714285733,68.09999999999994,55.198928571428574,97.24148697931959,68.17376589461172,55.306807504479224,38.3810034668931,44.60383327665085,47.61844376055137
95.91,67.81,55.81,97.61071428571448,68.01071428571423,55.26964285714286,97.06395538207698,68.12526377533015,55.373899837215326,42.65080539431126,41.335659640308656,52.51838444777815
95.55,67.43,55.61,97.45571428571448,67.91285714285709,55.34035714285715,96.86209466446672,68.03256193861947,55.40537985891995,41.28165128692265,39.16114260931974,50.16775942698798
96.1,68.01,56.13,97.32571428571445,67.87999999999995,55.448928571428574,96.76048204253783,68.02955368013687,55.50199587773062,44.22736883994901,44.003203058554604,55.717380507106384
93.4,64.73,54.68,96.95214285714304,67.59142857142852,55.38392857142857,96.31241777019946,67.58961318945195,55.39239642736654,34.95632228965627,29.63762536036072,41.753764533972706
92.04,63.08,53.69,96.45285714285733,67.22857142857139,55.26892857142858,95.7427620675062,66.98833143085835,55.165410237051006,31.3872838830972,25.18361119022931,35.25690765241834
93.59,63.69,54.85,96.07071428571446,66.84571428571425,55.24250000000001,95.45572712517205,66.5485539067439,55.12335553877754,39.027989627747665,29.407360972596162,45.88249418829938
94.4,64.55,56.74,95.69571428571446,66.55928571428568,55.32535714285715,95.31496350848244,66.28208005251139,55.3389081336072,42.62381455361791,34.98048213186557,57.98233996415456
95.6,65.97,57.12,95.46500000000017,66.4535714285714,55.486428571428576,95.3529683740181,66.2404693788432,55.57638704912624,47.55813201224926,42.98447626159097,59.9225494567436
95.89,66.01,56.99,95.36142857142876,66.39571428571425,55.625714285714295,95.42457259081569,66.20974012833078,55.764868775909406,48.70618479010133,43.1966021440398,58.92018580653463
94.99,64.77,56.77,95.18500000000019,66.21928571428568,55.71142857142858,95.36662957870692,66.01777477788667,55.89888627245482,45.385483134786945,38.42405608202479,57.1770906673972
95.53,65.3,56.75,95.07000000000018,66.05928571428568,55.81142857142857,95.388412301546,65.92207147416845,56.01236810279418,47.68993143644349,41.403995361132644,57.011964846004624
95.94,65.05,56.91,94.95500000000018,65.86285714285711,55.910000000000004,95.46195732800653,65.80579527761266,56.13205235575495,49.43449967875226,40.410559076928585,58.055583340175374
96.68,66.38,56.51,95.05142857142877,65.79499999999996,55.99571428571429,95.62436301760566,65.8823559072643,56.18244537498762,52.51280529068114,47.612094743409685,54.49381186534134
96.98,66.62,56.32,95.1857142857145,65.67142857142854,56.06285714285715,95.80511461525823,65.98070845296239,56.20078599165594,53.74226970591975,48.81421917020244,52.8356482122893
97.42,67.4,57.48,95.29357142857164,65.64214285714282,56.18214285714287,96.02043266655714,66.16994732590074,56.37134785943515,55.55959858126677,52.61949480216271,60.6984745267612
96.87,67.46,56.48,95.38785714285736,65.64428571428569,56.24428571428573,96.13370831101619,66.34195434911398,56.38583481151046,52.768844990258316,52.90950374189598,52.56318231033541
98.79,67.58,57.59,95.58000000000023,65.6135714285714,56.34857142857145,96.48788053621404,66.50702710256544,56.54639016997574,60.27110485255559,53.5222371960692,59.11376799175078
98.78,67.4,57.41,95.96428571428592,65.80428571428568,56.54357142857145,96.79349646471883,66.62609015555672,56.66153814731231,60.21745489438918,52.4204070341897,57.72177054475988
99.83,67.55,56.92,96.52071428571449,66.1235714285714,56.77428571428573,97.19836360275632,66.74927813481582,56.69599972767067,63.855563622954236,53.28349328078691,53.994366241153855
99.87,67.5,56.76,96.96928571428592,66.39571428571425,56.9107142857143,97.55458178905548,66.84937438350705,56.70453309731458,63.99066308207445,52.93876989391089,52.7954956262967
99.96,67.93,57.54,97.36642857142877,66.63714285714283,56.967857142857156,97.87530421718141,66.99345779903945,56.815928684339305,64.31386864313234,55.59920077707359,57.72361292614121
99.43,67.55,57.6,97.64000000000021,66.74999999999997,57.00214285714287,98.08259698822388,67.06766342583418,56.9204715264274,60.85014403982445,52.760637594454764,58.086103702156386
98.66,68.25,57.9,97.83785714285736,66.90999999999997,57.06714285714287,98.1595840564607,67.22530830238962,57.05107532290374,56.12118962608855,57.105088734155416,59.935840019404665
97.34,68.09,57.95,98.00571428571449,67.14714285714282,57.15142857142859,98.05030618226594,67.34060052873767,57.170931946516575,49.07957576040603,55.840962593566076,60.25069801658246
96.67,68.42,58.31,98.08714285714306,67.36999999999998,57.262857142857165,97.86626535796381,67.48452045823932,57.32280768698103,45.92948906061547,57.91047605493067,62.533751454337875
102.95,69.26,57.85,98.58785714285736,67.67071428571425,57.33000000000003,98.54409664356864,67.72125106380741,57.39309999538356,67.18773543319897,62.7021033337424,57.95333449762291
104.34,69.58,58.21,99.1350000000002,67.8992857142857,57.4514285714286,99.31688375775948,67.96908425529976,57.502019995999085,69.99924157361436,64.36637564587396,60.398093092305686
104.21,69.38,58.05,99.65142857142878,68.09642857142855,57.575000000000024,99.96929925672488,68.15720635459313,57.57508399653254,69.40030963173932,62.48959944228112,58.76275066687444
106.05,69.63,57.63,100.26785714285734,68.25571428571426,57.5857142857143,100.78005935582823,68.35357884064737,57.5824061303282,72.93068267240469,63.90630460950714,54.58472955136593
104.48,68.84,56.73,100.81142857142878,68.3542857142857,57.60357142857145,101.27338477505113,68.41843499522773,57.46875197961778,65.94000825285572,56.62799201216425,46.89101529751076
105.79,69.29,55.94,101.31142857142878,68.47642857142854,57.4857142857143,101.87560013837765,68.5346436625307,57.26491838233541,68.64102331476762,59.46028267771967,41.377838104508065
105.87,70.24,55.42,101.81785714285736,68.67928571428568,57.343571428571444,102.40818678659396,68.7620245075266,57.01892926469069,68.8037237071644,64.70095517695457,38.19455878506534
107.48,73.5,55.9,102.36428571428594,69.1042857142857,57.2707142857143,103.08442854838142,69.39375457318972,56.86973869606526,71.95706355089243,76.11269990450083,42.58543888584922
108.37,73.93,55.36,102.97142857142879,69.56357142857141,57.170714285714304,103.78917140859724,69.99858729676443,56.66844020325656,73.54876906720526,77.16149882670518,39.21051044415529
108.81,74.28,55.2,103.60357142857164,70.01714285714283,57.00357142857145,104.45861522078428,70.5694423238625,56.47264817615569,74.32466366518508,78.00789978193156,38.243411358599914
108.0,74.28,55.62,104.2157142857145,70.49785714285711,56.86214285714288,104.93079985801305,71.06418334734751,56.358961752668264,70.23998162269976,78.00789978193156,42.26867207524206
107.93,75.52,55.47,104.87785714285735,71.01714285714283,56.68857142857145,105.33069321027797,71.65829223436783,56.24043351897916,69.88255099969575,80.9142084063057,41.234952205053126
108.18,74.54,55.47,105.65214285714308,71.4778571428571,56.511428571428596,105.7106007822409,72.04251993645212,56.13770904978194,70.46069274221995,72.7333700871037,41.234952205053126
109.48,75.44,55.25,106.56714285714307,71.97928571428568,56.292857142857166,106.21318734460878,72.4955172782585,56.019347843144345,73.32791367460023,75.21202043166959,39.58811790514185
109.38,75.58,55.37,107.0264285714288,72.43071428571426,56.11571428571431,106.63542903199428,72.90678164115737,55.9327681307251,72.742997840211,75.58383926842399,40.97289272304148
109.22,75.68,55.8,107.37500000000023,72.86642857142854,55.943571428571445,106.98003849439505,73.27654408900305,55.915065713295085,71.75673787833716,75.86234997312444,45.76988693037994
109.08,75.99,55.53,107.72285714285736,73.3385714285714,55.763571428571446,107.26003336180904,73.63833821046931,55.86372361818908,70.85154265213858,76.74782138557462,43.385679228636576
109.36,76.34,54.94,107.95928571428593,73.81785714285711,55.57142857142859,107.54002891356784,73.99855978240674,55.7405604690972,71.62256572297821,77.74066922577973,38.648014095628874
108.51,76.49,55.85,108.24714285714307,74.36428571428567,55.50857142857144,107.66935839175879,74.33075181141918,55.755152406550906,65.92188167705189,78.1708624061135,48.06757441028884
108.85,76.99,56.4,108.4657142857145,74.91428571428568,55.54142857142859,107.82677727285761,74.68531823656329,55.84113208567745,67.05156461037795,79.58704949127878,52.785818969326435
108.03,77.12,57.09,108.6200000000002,75.40571428571424,55.66071428571431,107.85387363647659,75.00994247168819,56.00764780758713,61.73611645724566,79.95124080405672,57.94764376641396
107.57,77.18,57.29,108.62642857142876,75.66857142857138,55.760000000000026,107.81602381827972,75.2992834754631,56.17862809990884,58.91460013400924,80.1274666546123,59.33539908821924
106.94,77.2,57.29,108.52428571428592,75.90214285714282,55.89785714285716,107.69922064250909,75.55271234540135,56.326811019920996,55.1940840017195,80.18997393323131,59.33539908821924
106.82,77.29,56.8,108.38214285714307,76.11714285714281,56.01214285714287,107.58199122350787,75.78435069934784,56.389902883931526,54.48824049844292,80.4874071963908,54.248578927297395
106.0,77.51,56.4,108.23928571428591,76.34785714285711,56.06785714285716,107.37105906037348,76.01443727276813,56.39124916607399,49.80145366797032,81.22931422115578,50.44657308353512
106.1,76.99,56.23,108.10857142857162,76.4528571428571,56.12214285714287,107.20158451899034,76.14451230306571,56.36974927726413,50.362186378803884,74.0614155644827,48.878676319822084
106.73,76.8,56.31,108.0050000000002,76.61428571428567,56.18214285714287,107.13870658312497,76.23191066265694,56.361782706962245,53.859033689097494,71.57609722441015,49.67140819716476
107.73,77.95,56.18,107.8800000000002,76.79357142857138,56.24857142857144,107.21754570537497,76.46098924096935,56.33754501270061,58.81824903415407,76.6775426629089,48.359086323929255
107.7,78.32,56.02,107.7600000000002,76.98928571428567,56.29500000000001,107.28187294465832,76.70885734217345,56.29520567767386,58.61471414216886,78.04297919332147,46.72292824175089
108.36,78.08,56.32,107.69857142857163,77.16071428571423,56.33214285714287,107.42562321870388,76.89167636321699,56.29851158731735,61.7505901489351,74.97665905161864,50.1299355122404
105.52,77.37,55.3,107.44428571428591,77.25928571428565,56.3157142857143,107.17154012287669,76.9554528481214,56.16537670900837,45.702811423093515,66.63559038742382,40.61895911326974
103.13,76.65,54.35,106.99928571428593,77.2814285714285,56.27357142857145,106.63266810649313,76.91472580170522,55.923326481140585,36.9905832938007,59.41681081895784,34.12501023724887
105.44,77.23,54.71,106.78000000000021,77.33428571428566,56.192142857142876,106.47364569229404,76.95676236147786,55.7615496169885,47.422919033272606,62.90318748500143,38.159744438350266
107.95,76.09,53.98,106.71571428571451,77.26999999999994,56.019285714285736,106.6704929333215,76.84119404661415,55.5240096680567,55.95605610186312,53.22478666042567,33.657937087252705
111.77,75.47,53.9,106.98285714285737,77.15214285714278,55.79142857142859,107.35042720887863,76.65836817373226,55.30747504564914,65.21023803160129,48.824878198427555,33.19575216626545
115.57,76.04,54.11,107.55428571428594,77.0707142857142,55.56428571428574,108.44637024769482,76.57591908390128,55.147811706229255,71.60228726134035,52.696482779783295,35.69210829058202
114.92,75.63,53.74,108.12428571428595,76.95857142857133,55.31071428571431,109.3095208813355,76.44979653938111,54.96010347873202,69.25819727146134,49.779230592006904,33.328958160004156
113.58,75.76,53.01,108.60714285714309,76.84928571428563,55.04000000000003,109.87891809715744,76.35782366746363,54.70008968156775,64.56548499289208,50.71095385207526,29.218561272981642
113.57,75.21,53.3,109.14785714285736,76.68499999999992,54.81857142857145,110.37106235086978,76.20478051180181,54.51341105735872,64.53034540862652,46.75848859702235,32.76596809541267
113.55,75.73,53.98,109.68000000000022,76.59499999999991,54.65785714285717,110.79492070408715,76.14147644356157,54.44228958304422,64.45478990972279,50.67298964024556,40.319030587893
114.62,76.19,54.39,110.24357142857164,76.55142857142849,54.520714285714305,111.30493127687552,76.1479462510867,54.435317638638324,66.70110354954441,53.90184612609096,44.376470459646086
